,School_ID,Name of School,ZIP Code,Community Area Number,Community Area Name,Ward,Police District,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Asian_Pacific_Islander,Student_Count_Hawaiian_Pacific_Islander,Statistics_Description,Demographic_Description,Overall_Rating,School_Latitude,School_Longitude,Location,School_Survey_Safety,Chronic_Truancy_Pct,count
332,609947,Alexander Graham Elementary School,60609,61,NEW CITY,11,9,Alexander Graham Elementary School,ES,60609,332,267,40,86,155,89,1,0,0,0,There are 332 students enrolled at GRAHAM ES.  80.4% are Low Income Students.  12% are Diverse Learners.  22.3% are Limited English Learners.,The largest demographic at GRAHAM ES is Hispanic.  This demographic makes up 46.7% of the student population.  The second greatest demographic is White at 26.8%.,Level 2+,41.813304,-87.643344,POINT (-87.643344 41.813304),2,60.2,274
333,609996,Charles N Holden Elementary School,60608,60,BRIDGEPORT,11,9,Charles N Holden Elementary School,ES,60608,394,285,45,43,208,68,66,0,0,0,There are 394 students enrolled at HOLDEN.  72.3% are Low Income Students.  11.4% are Diverse Learners.  22.8% are Limited English Learners.,The largest demographic at HOLDEN is Hispanic.  This demographic makes up 52.8% of the student population.  The second greatest demographic is White at 17.3%.,Level 1+,41.838027,-87.653792,POINT (-87.653792 41.838027),3,38.5,193
334,610245,Frederick A Douglass Academy High School,60644,25,AUSTIN,29,15,Frederick A Douglass Academy High School,HS,60644,35,33,12,34,1,0,0,0,0,0,There are 35 students enrolled at DOUGLASS HS.  94.3% are Low Income Students.  34.3% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at DOUGLASS HS is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 2.9%.,Level 2,41.890369,-87.767668,POINT (-87.767668 41.890369),2,77.4,274
335,610218,Joseph Warren Elementary School,60617,48,CALUMET HEIGHTS,8,4,Joseph Warren Elementary School,ES,60617,242,193,40,240,2,0,0,0,0,0,There are 242 students enrolled at WARREN.  79.8% are Low Income Students.  16.5% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at WARREN is Black.  This demographic makes up 99.2% of the student population.  The second greatest demographic is Hispanic at 0.8%.,Level 2+,41.726763,-87.575353,POINT (-87.575353 41.726763),3,48.3,193
336,609769,Ray Graham Training Center High School,60616,33,NEAR SOUTH SIDE,2,1,Ray Graham Training Center High School,HS,60616,239,220,239,89,127,8,9,3,0,1,There are 239 students enrolled at GRAHAM HS.  92.1% are Low Income Students.  100% are Diverse Learners.  41.8% are Limited English Learners.,The largest demographic at GRAHAM HS is Hispanic.  This demographic makes up 53.1% of the student population.  The second greatest demographic is Black at 37.2%.,Inability to Rate,41.849675,-87.625315,POINT (-87.625315 41.849675),3,,193
337,609921,Telpochcalli Elementary School,60623,30,SOUTH LAWNDALE,12,10,Telpochcalli Elementary School,ES,60623,219,170,43,6,199,13,0,0,0,0,There are 219 students enrolled at TELPOCHCALLI.  77.6% are Low Income Students.  19.6% are Diverse Learners.  58.9% are Limited English Learners.,The largest demographic at TELPOCHCALLI is Hispanic.  This demographic makes up 90.9% of the student population.  The second greatest demographic is White at 5.9%.,Level 1,41.847947,-87.696006,POINT (-87.696006 41.847947),3,40.2,193
338,609786,Avalon Park Elementary School,60619,45,AVALON PARK,8,4,Avalon Park Elementary School,ES,60619,226,175,23,223,2,0,0,0,0,0,There are 226 students enrolled at AVALON PARK.  77.4% are Low Income Students.  10.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at AVALON PARK is Black.  This demographic makes up 98.7% of the student population.  The second greatest demographic is Hispanic at 0.9%.,Level 2+,41.748247,-87.591654,POINT (-87.591654 41.748247),2,57.7,274
339,610107,James Otis Elementary School,60622,24,WEST TOWN,27,13,James Otis Elementary School,ES,60642,316,262,112,102,183,17,7,1,0,1,There are 316 students enrolled at OTIS.  82.9% are Low Income Students.  35.4% are Diverse Learners.  38.6% are Limited English Learners.,The largest demographic at OTIS is Hispanic.  This demographic makes up 57.9% of the student population.  The second greatest demographic is Black at 32.3%.,Level 2,41.891806,-87.665426,POINT (-87.665426 41.891806),2,49.8,274
340,610091,Ronald Brown Elementary Community Academy,60628,53,WEST PULLMAN,9,5,Ronald Brown Elementary Community Academy,ES,60628,289,225,59,286,1,0,0,1,0,0,There are 289 students enrolled at BROWN R.  77.9% are Low Income Students.  20.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at BROWN R is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is Hispanic at 0.3%.,Level 2+,41.664873,-87.638958,POINT (-87.638958 41.664873),5,51.1,19
341,610102,Richard J Oglesby Elementary School,60620,71,AUBURN GRESHAM,17,6,Richard J Oglesby Elementary School,ES,60620,269,235,32,263,4,0,0,0,0,1,There are 269 students enrolled at OGLESBY.  87.4% are Low Income Students.  11.9% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at OGLESBY is Black.  This demographic makes up 97.8% of the student population.  The second greatest demographic is Hispanic at 1.5%.,Level 2,41.75467,-87.645469,POINT (-87.645469 41.75467),2,48.8,274
342,610380,Daniel Hale Williams Prep School of Medicine,60615,38,GRAND BOULEVARD,3,2,Daniel Hale Williams Prep School of Medicine,HS,60615,72,66,13,70,1,0,0,0,0,0,There are 72 students enrolled at WILLIAMS HS.  91.7% are Low Income Students.  18.1% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at WILLIAMS HS is Black.  This demographic makes up 97.2% of the student population.  The second greatest demographic is Hispanic at 1.4%.,Level 2,41.806118,-87.62503,POINT (-87.62503 41.806118),2,71.4,274
343,610152,Martha Ruggles Elementary School,60619,69,GREATER GRAND CROSSING,6,6,Martha Ruggles Elementary School,ES,60619,317,248,39,307,8,0,1,0,0,0,There are 317 students enrolled at RUGGLES.  78.2% are Low Income Students.  12.3% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at RUGGLES is Black.  This demographic makes up 96.8% of the student population.  The second greatest demographic is Hispanic at 2.5%.,Level 2,41.751946,-87.618066,POINT (-87.618066 41.751946),1,46.2,48
344,609949,William P Gray Elementary School,60641,15,PORTAGE PARK,38,16,William P Gray Elementary School,ES,60641,994,747,155,28,829,85,16,5,0,0,There are 994 students enrolled at GRAY.  75.2% are Low Income Students.  15.6% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at GRAY is Hispanic.  This demographic makes up 83.4% of the student population.  The second greatest demographic is White at 8.6%.,Level 1,41.948764,-87.757116,POINT (-87.757116 41.948764),2,36.3,274
345,610364,William E B Dubois Elementary School,60827,54,RIVERDALE,9,5,William E B Dubois Elementary School,ES,60827,202,151,37,193,8,1,0,0,0,0,There are 202 students enrolled at DUBOIS.  74.8% are Low Income Students.  18.3% are Diverse Learners.  1.5% are Limited English Learners.,The largest demographic at DUBOIS is Black.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Hispanic at 4%.,Level 1,41.653733,-87.61432,POINT (-87.61432 41.653733),2,58.1,274
346,609705,Christian Fenger Academy High School,60628,49,ROSELAND,34,22,Christian Fenger Academy High School,HS,60628,229,186,45,220,9,0,0,0,0,0,There are 229 students enrolled at FENGER HS.  81.2% are Low Income Students.  19.7% are Diverse Learners.  1.7% are Limited English Learners.,The largest demographic at FENGER HS is Black.  This demographic makes up 96.1% of the student population.  The second greatest demographic is Hispanic at 3.9%.,Level 2,41.689951,-87.637572,POINT (-87.637572 41.689951),2,84.2,274
347,610383,Greater Lawndale High School For Social Justice,60623,30,SOUTH LAWNDALE,22,10,Greater Lawndale High School For Social Justice,HS,60623,286,258,47,35,249,1,1,0,0,0,There are 286 students enrolled at SOCIAL JUSTICE HS.  90.2% are Low Income Students.  16.4% are Diverse Learners.  35.7% are Limited English Learners.,The largest demographic at SOCIAL JUSTICE HS is Hispanic.  This demographic makes up 87.1% of the student population.  The second greatest demographic is Black at 12.2%.,Level 2+,41.833507,-87.735299,POINT (-87.735299 41.833507),1,76.7,48
348,609740,Wells Community Academy High School,60622,24,WEST TOWN,1,13,Wells Community Academy High School,HS,60622,312,217,79,147,113,45,1,0,0,0,There are 312 students enrolled at WELLS HS.  69.6% are Low Income Students.  25.3% are Diverse Learners.  24% are Limited English Learners.,The largest demographic at WELLS HS is Black.  This demographic makes up 47.1% of the student population.  The second greatest demographic is Hispanic at 36.2%.,Level 2,41.898995,-87.667483,POINT (-87.667483 41.898995),2,75.4,274
349,610396,Tarkington School of Excellence Elementary School,60629,66,CHICAGO LAWN,18,8,Tarkington School of Excellence ES,ES,60629,867,715,129,167,685,5,4,3,0,0,There are 867 students enrolled at TARKINGTON.  82.5% are Low Income Students.  14.9% are Diverse Learners.  35.5% are Limited English Learners.,The largest demographic at TARKINGTON is Hispanic.  This demographic makes up 79% of the student population.  The second greatest demographic is Black at 19.3%.,Level 1,41.764407,-87.706445,POINT (-87.706445 41.764407),2,31.8,274
350,610040,Henry D Lloyd Elementary School,60639,19,BELMONT CRAGIN,31,25,Henry D Lloyd Elementary School,ES,60639,826,631,115,17,793,8,0,4,0,0,There are 826 students enrolled at LLOYD.  76.4% are Low Income Students.  13.9% are Diverse Learners.  54.8% are Limited English Learners.,The largest demographic at LLOYD is Hispanic.  This demographic makes up 96% of the student population.  The second greatest demographic is Black at 2.1%.,Level 1+,41.918814,-87.748515,POINT (-87.748515 41.918814),2,43.5,274
351,609704,David G Farragut Career Academy High School,60623,30,SOUTH LAWNDALE,22,10,David G Farragut Career Academy High School,HS,60623,443,423,123,55,381,5,1,1,0,0,There are 443 students enrolled at FARRAGUT HS.  95.5% are Low Income Students.  27.8% are Diverse Learners.  33.9% are Limited English Learners.,The largest demographic at FARRAGUT HS is Hispanic.  This demographic makes up 86% of the student population.  The second greatest demographic is Black at 12.4%.,Level 2+,41.84856,-87.708706,POINT (-87.708706 41.84856),1,80.3,48
352,610127,Mary Gage Peterson Elementary School,60625,13,NORTH PARK,40,17,Mary Gage Peterson Elementary School,ES,60625,839,467,102,62,291,251,183,3,0,0,There are 839 students enrolled at PETERSON.  55.7% are Low Income Students.  12.2% are Diverse Learners.  37.7% are Limited English Learners.,The largest demographic at PETERSON is Hispanic.  This demographic makes up 34.7% of the student population.  The second greatest demographic is White at 29.9%.,Level 1,41.981557,-87.712583,POINT (-87.712583 41.981557),3,28.2,193
353,610095,Walter L Newberry Math & Science Academy Elementary School,60614,7,LINCOLN PARK,43,18,Walter L Newberry Math & Science Academy ES,ES,60614,367,250,60,245,75,20,7,1,0,0,There are 367 students enrolled at NEWBERRY.  68.1% are Low Income Students.  16.3% are Diverse Learners.  7.6% are Limited English Learners.,The largest demographic at NEWBERRY is Black.  This demographic makes up 66.8% of the student population.  The second greatest demographic is Hispanic at 20.4%.,Level 1,41.913947,-87.64599,POINT (-87.64599 41.913947),4,43.4,49
354,610000,Julia Ward Howe Elementary School of Excellence,60644,25,AUSTIN,37,15,Julia Ward Howe Elementary School of Excellence,ES,60644,380,300,57,337,38,3,0,0,0,0,There are 380 students enrolled at HOWE.  78.9% are Low Income Students.  15% are Diverse Learners.  3.9% are Limited English Learners.,The largest demographic at HOWE is Black.  This demographic makes up 88.7% of the student population.  The second greatest demographic is Hispanic at 10%.,Level 2,41.893612,-87.759398,POINT (-87.759398 41.893612),2,50.3,274
355,609865,Jordan Elementary Community School,60626,1,ROGERS PARK,49,24,Jordan Elementary Community School,ES,60626,499,362,103,131,260,52,38,2,0,4,There are 499 students enrolled at JORDAN.  72.5% are Low Income Students.  20.6% are Diverse Learners.  48.9% are Limited English Learners.,The largest demographic at JORDAN is Hispanic.  This demographic makes up 52.1% of the student population.  The second greatest demographic is Black at 26.3%.,Level 1+,42.017088,-87.677763,POINT (-87.677763 42.017088),3,32.3,193
356,609869,Anna R. Langford Community Academy,60636,67,WEST ENGLEWOOD,16,7,Anna R. Langford Community Academy,ES,60636,181,162,22,155,25,1,0,0,0,0,There are 181 students enrolled at LANGFORD.  89.5% are Low Income Students.  12.2% are Diverse Learners.  6.1% are Limited English Learners.,The largest demographic at LANGFORD is Black.  This demographic makes up 85.6% of the student population.  The second greatest demographic is Hispanic at 13.8%.,Level 2,41.784681,-87.657169,POINT (-87.657169 41.784681),2,39.5,274
357,610093,Jane A Neil Elementary School,60619,44,CHATHAM,6,6,Jane A Neil Elementary School,ES,60619,249,198,88,230,7,2,1,0,0,0,There are 249 students enrolled at NEIL.  79.5% are Low Income Students.  35.3% are Diverse Learners.  3.2% are Limited English Learners.,The largest demographic at NEIL is Black.  This demographic makes up 92.4% of the student population.  The second greatest demographic is Other at 3.6%.,Level 2,41.738407,-87.620933,POINT (-87.620933 41.738407),2,44.6,274
358,610197,Mancel Talcott Elementary School,60622,24,WEST TOWN,1,13,Mancel Talcott Elementary School,ES,60622,436,277,88,28,356,39,3,2,0,0,There are 436 students enrolled at TALCOTT.  63.5% are Low Income Students.  20.2% are Diverse Learners.  47.9% are Limited English Learners.,The largest demographic at TALCOTT is Hispanic.  This demographic makes up 81.7% of the student population.  The second greatest demographic is White at 8.9%.,Level 1+,41.892405,-87.673723,POINT (-87.673723 41.892405),3,25.3,193
359,609806,Myra Bradwell Communications Arts & Sciences Elementary School,60649,43,SOUTH SHORE,7,4,Myra Bradwell Communications Arts & Sciences ES,ES,60649,420,331,52,408,9,0,0,0,0,0,There are 420 students enrolled at BRADWELL.  78.8% are Low Income Students.  12.4% are Diverse Learners.  0.7% are Limited English Learners.,The largest demographic at BRADWELL is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 2.1%.,Level 2+,41.754365,-87.557142,POINT (-87.557142 41.754365),2,61.5,274
360,610196,George B Swift Elementary Specialty School,60660,77,EDGEWATER,48,20,George B Swift Elementary Specialty School,ES,60660,540,373,104,135,157,84,145,3,0,0,There are 540 students enrolled at SWIFT.  69.1% are Low Income Students.  19.3% are Diverse Learners.  52.8% are Limited English Learners.,The largest demographic at SWIFT is Hispanic.  This demographic makes up 29.1% of the student population.  The second greatest demographic is Asian at 26.9%.,Level 2+,41.989139,-87.658296,POINT (-87.658296 41.989139),3,24.1,193
361,610317,Brighton Park Elementary School,60632,58,BRIGHTON PARK,12,9,Brighton Park Elementary School,ES,60632,277,237,47,3,259,8,4,2,0,0,There are 277 students enrolled at BRIGHTON PARK.  85.6% are Low Income Students.  17% are Diverse Learners.  57.4% are Limited English Learners.,The largest demographic at BRIGHTON PARK is Hispanic.  This demographic makes up 93.5% of the student population.  The second greatest demographic is White at 2.9%.,Level 2+,41.8239,-87.692077,POINT (-87.692077 41.8239),3,45.4,193
362,610188,Dunne Technology Academy,60628,49,ROSELAND,34,22,Dunne Technology Academy,ES,60628,202,144,23,201,1,0,0,0,0,0,There are 202 students enrolled at DUNNE.  71.3% are Low Income Students.  11.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at DUNNE is Black.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Hispanic at 0.5%.,Level 1+,41.696496,-87.639974,POINT (-87.639974 41.696496),5,32.9,19
363,609792,Newton Bateman Elementary School,60618,16,IRVING PARK,33,17,Newton Bateman Elementary School,ES,60618,889,538,133,19,635,170,38,4,0,2,There are 889 students enrolled at BATEMAN.  60.5% are Low Income Students.  15% are Diverse Learners.  40.3% are Limited English Learners.,The largest demographic at BATEMAN is Hispanic.  This demographic makes up 71.4% of the student population.  The second greatest demographic is White at 19.1%.,Level 1+,41.95822,-87.702151,POINT (-87.702151 41.95822),3,19.3,193
364,610144,Frank W Reilly Elementary School,60618,21,AVONDALE,35,17,Frank W Reilly Elementary School,ES,60618,559,453,80,12,524,13,7,0,0,0,There are 559 students enrolled at REILLY.  81% are Low Income Students.  14.3% are Diverse Learners.  52.2% are Limited English Learners.,The largest demographic at REILLY is Hispanic.  This demographic makes up 93.7% of the student population.  The second greatest demographic is White at 2.3%.,Level 1,41.941094,-87.719541,POINT (-87.719541 41.941094),3,29.5,193
365,610235,Ella Flagg Young Elementary School,60651,25,AUSTIN,29,25,Ella Flagg Young Elementary School,ES,60651,475,384,50,383,86,1,0,0,0,5,There are 475 students enrolled at YOUNG ES.  80.8% are Low Income Students.  10.5% are Diverse Learners.  10.9% are Limited English Learners.,The largest demographic at YOUNG ES is Black.  This demographic makes up 80.6% of the student population.  The second greatest demographic is Hispanic at 18.1%.,Level 3,41.906791,-87.767143,POINT (-87.767143 41.906791),2,53.8,274
366,610329,Orozco Fine Arts & Sciences Elementary School,60608,31,LOWER WEST SIDE,25,12,Orozco Fine Arts & Sciences Elementary School,ES,60608,281,189,33,1,277,2,1,0,0,0,There are 281 students enrolled at OROZCO.  67.3% are Low Income Students.  11.7% are Diverse Learners.  53% are Limited English Learners.,The largest demographic at OROZCO is Hispanic.  This demographic makes up 98.6% of the student population.  The second greatest demographic is White at 0.7%.,Level 1+,41.857755,-87.67521,POINT (-87.67521 41.857755),4,15.5,49
367,610524,Alcott High School for the Humanities,60618,5,NORTH CENTER,1,19,Louisa May Alcott College Preparatory HS,HS,60618,346,245,121,60,227,46,4,4,0,1,There are 346 students enrolled at ALCOTT HS.  70.8% are Low Income Students.  35% are Diverse Learners.  20.5% are Limited English Learners.,The largest demographic at ALCOTT HS is Hispanic.  This demographic makes up 65.6% of the student population.  The second greatest demographic is Black at 17.3%.,Level 1,41.935795,-87.680562,POINT (-87.680562 41.935795),3,54.5,193
368,609875,Charles R Darwin Elementary School,60647,22,LOGAN SQUARE,26,14,Charles R Darwin Elementary School,ES,60647,503,362,98,39,404,45,6,2,0,1,There are 503 students enrolled at DARWIN.  72% are Low Income Students.  19.5% are Diverse Learners.  40.2% are Limited English Learners.,The largest demographic at DARWIN is Hispanic.  This demographic makes up 80.3% of the student population.  The second greatest demographic is White at 8.9%.,Level 1,41.923323,-87.705413,POINT (-87.705413 41.923323),3,26.0,193
369,609710,John M Harlan Community Academy High School,60628,49,ROSELAND,6,5,John M Harlan Community Academy High School,HS,60628,258,223,64,252,4,0,0,0,0,0,There are 258 students enrolled at HARLAN HS.  86.4% are Low Income Students.  24.8% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at HARLAN HS is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Level 2,41.718372,-87.620623,POINT (-87.620623 41.718372),1,84.4,48
370,609901,Edgebrook Elementary School,60646,12,FOREST GLEN,41,16,Edgebrook Elementary School,ES,60646,455,58,59,5,89,257,55,0,0,0,There are 455 students enrolled at EDGEBROOK.  12.7% are Low Income Students.  13% are Diverse Learners.  11% are Limited English Learners.,The largest demographic at EDGEBROOK is White.  This demographic makes up 56.5% of the student population.  The second greatest demographic is Hispanic at 19.6%.,Level 1+,41.999437,-87.76184,POINT (-87.76184 41.999437),4,7.7,49
371,609827,Burnside Elementary Scholastic Academy,60619,44,CHATHAM,6,6,Burnside Elementary Scholastic Academy,ES,60619,308,228,56,302,5,0,0,0,0,0,There are 308 students enrolled at BURNSIDE.  74% are Low Income Students.  18.2% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at BURNSIDE is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Level 2+,41.728481,-87.607435,POINT (-87.607435 41.728481),3,23.1,193
372,609832,Michael M Byrne Elementary School,60638,56,GARFIELD RIDGE,23,8,Michael M Byrne Elementary School,ES,60638,614,311,115,19,425,162,0,2,0,1,There are 614 students enrolled at BYRNE.  50.7% are Low Income Students.  18.7% are Diverse Learners.  13.2% are Limited English Learners.,The largest demographic at BYRNE is Hispanic.  This demographic makes up 69.2% of the student population.  The second greatest demographic is White at 26.4%.,Level 2+,41.795031,-87.791544,POINT (-87.791544 41.795031),3,33.2,193
373,610532,Irene C. Hernandez Middle School for the Advancement of Science,60632,63,GAGE PARK,14,8,Irene C. Hernandez Middle School for the Advancement of Science,MS,60632,856,773,102,14,829,6,1,2,0,0,There are 856 students enrolled at HERNANDEZ.  90.3% are Low Income Students.  11.9% are Diverse Learners.  34% are Limited English Learners.,The largest demographic at HERNANDEZ is Hispanic.  This demographic makes up 96.8% of the student population.  The second greatest demographic is Black at 1.6%.,Level 2+,41.793479,-87.71137,POINT (-87.71137 41.793479),2,36.2,274
374,609983,James Hedges Elementary School,60609,61,NEW CITY,20,9,James Hedges Elementary School,ES,60609,453,376,76,7,441,5,0,0,0,0,There are 453 students enrolled at HEDGES.  83% are Low Income Students.  16.8% are Diverse Learners.  61.8% are Limited English Learners.,The largest demographic at HEDGES is Hispanic.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Black at 1.5%.,Level 2,41.807112,-87.673327,POINT (-87.673327 41.807112),2,44.6,274
375,610145,Peter A Reinberg Elementary School,60634,15,PORTAGE PARK,38,16,Peter A Reinberg Elementary School,ES,60634,716,504,172,29,543,106,23,5,0,1,There are 716 students enrolled at REINBERG.  70.4% are Low Income Students.  24% are Diverse Learners.  43% are Limited English Learners.,The largest demographic at REINBERG is Hispanic.  This demographic makes up 75.8% of the student population.  The second greatest demographic is White at 14.8%.,Level 1,41.943019,-87.768983,POINT (-87.768983 41.943019),3,38.2,193
376,609895,Turner-Drew Elementary Language Academy,60620,49,ROSELAND,21,6,Turner-Drew Elementary Language Academy,ES,60620,198,150,30,193,4,0,0,0,0,0,There are 198 students enrolled at TURNER-DREW.  75.8% are Low Income Students.  15.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at TURNER-DREW is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 2%.,Level 1+,41.725609,-87.630164,POINT (-87.630164 41.725609),3,26.0,193
377,609726,Gwendolyn Brooks College Preparatory Academy High School,60628,49,ROSELAND,9,5,Gwendolyn Brooks College Preparatory Academy HS,HS,60628,974,626,71,768,180,10,2,1,0,2,There are 974 students enrolled at BROOKS HS.  64.3% are Low Income Students.  7.3% are Diverse Learners.  0.2% are Limited English Learners.,The largest demographic at BROOKS HS is Black.  This demographic makes up 78.9% of the student population.  The second greatest demographic is Hispanic at 18.5%.,Level 1+,41.692763,-87.616353,POINT (-87.616353 41.692763),2,49.7,274
378,609893,John C Dore Elementary School,60638,64,CLEARING,23,8,John C Dore Elementary School,ES,60638,720,338,153,19,536,149,8,0,0,3,There are 720 students enrolled at DORE.  46.9% are Low Income Students.  21.2% are Diverse Learners.  19.2% are Limited English Learners.,The largest demographic at DORE is Hispanic.  This demographic makes up 74.4% of the student population.  The second greatest demographic is White at 20.7%.,Level 1+,41.773825866,-87.79974193,POINT (-87.79974193 41.773825866),3,31.6,193
379,610108,Luke O'Toole Elementary School,60636,67,WEST ENGLEWOOD,15,7,Luke O'Toole Elementary School,ES,60636,323,273,36,247,70,5,0,1,0,0,There are 323 students enrolled at OTOOLE.  84.5% are Low Income Students.  11.1% are Diverse Learners.  14.9% are Limited English Learners.,The largest demographic at OTOOLE is Black.  This demographic makes up 76.5% of the student population.  The second greatest demographic is Hispanic at 21.7%.,Level 2+,41.774571,-87.674865,POINT (-87.674865 41.774571),2,50.8,274
380,610167,William H Seward Communication Arts Academy Elementary School,60609,61,NEW CITY,20,9,William H Seward Communication Arts Academy ES,ES,60609,452,390,67,8,436,4,0,3,0,0,There are 452 students enrolled at SEWARD.  86.3% are Low Income Students.  14.8% are Diverse Learners.  48% are Limited English Learners.,The largest demographic at SEWARD is Hispanic.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Black at 1.8%.,Level 2+,41.810333,-87.668772,POINT (-87.668772 41.810333),2,44.2,274
381,610101,William B Ogden Elementary School,60610,8,NEAR NORTH SIDE,42,18,William B Ogden Elementary School,ES,60610,864,374,94,409,110,211,69,2,0,0,There are 864 students enrolled at OGDEN ES.  43.3% are Low Income Students.  10.9% are Diverse Learners.  13.9% are Limited English Learners.,The largest demographic at OGDEN ES is Black.  This demographic makes up 47.3% of the student population.  The second greatest demographic is White at 24.4%.,Level 1,41.899976,-87.629297,POINT (-87.629297 41.899976),3,40.7,193
382,610340,Chicago Academy High School,60634,17,DUNNING,38,16,Chicago Academy High School,HS,60634,552,437,108,29,419,83,13,2,0,1,There are 552 students enrolled at CHICAGO ACADEMY HS.  79.2% are Low Income Students.  19.6% are Diverse Learners.  19.4% are Limited English Learners.,The largest demographic at CHICAGO ACADEMY HS is Hispanic.  This demographic makes up 75.9% of the student population.  The second greatest demographic is White at 15%.,Level 1,41.943054,-87.776847,POINT (-87.776847 41.943054),3,31.6,193
383,609985,Helen M Hefferan Elementary School,60624,26,WEST GARFIELD PARK,28,11,Helen M Hefferan Elementary School,ES,60624,235,190,40,226,8,1,0,0,0,0,There are 235 students enrolled at HEFFERAN.  80.9% are Low Income Students.  17% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at HEFFERAN is Black.  This demographic makes up 96.2% of the student population.  The second greatest demographic is Hispanic at 3.4%.,Level 2,41.878665,-87.735802,POINT (-87.735802 41.878665),2,61.4,274
384,610126,John J Pershing Elementary Humanities Magnet,60616,35,DOUGLAS,4,2,John J Pershing Elementary Humanities Magnet,ES,60616,438,309,61,414,14,4,2,0,0,0,There are 438 students enrolled at PERSHING.  70.5% are Low Income Students.  13.9% are Diverse Learners.  4.8% are Limited English Learners.,The largest demographic at PERSHING is Black.  This demographic makes up 94.5% of the student population.  The second greatest demographic is Hispanic at 3.2%.,Level 2+,41.836527,-87.618338,POINT (-87.618338 41.836527),2,36.6,274
385,609874,Everett McKinley Dirksen Elementary School,60656,76,OHARE,41,16,Everett McKinley Dirksen Elementary School,ES,60656,1039,648,107,31,139,683,173,3,0,1,There are 1039 students enrolled at DIRKSEN.  62.4% are Low Income Students.  10.3% are Diverse Learners.  58.8% are Limited English Learners.,The largest demographic at DIRKSEN is White.  This demographic makes up 65.7% of the student population.  The second greatest demographic is Asian at 16.7%.,Level 1+,41.973715,-87.841041,POINT (-87.841041 41.973715),3,27.3,193
386,609937,John W Garvy Elementary School,60656,10,NORWOOD PARK,41,16,John W Garvy Elementary School,ES,60656,739,239,82,8,268,370,57,3,0,12,There are 739 students enrolled at GARVY.  32.3% are Low Income Students.  11.1% are Diverse Learners.  25.8% are Limited English Learners.,The largest demographic at GARVY is White.  This demographic makes up 50.1% of the student population.  The second greatest demographic is Hispanic at 36.3%.,Level 1+,41.976352,-87.796235,POINT (-87.796235 41.976352),3,19.9,193
387,609903,Richard Edwards Elementary School,60632,57,ARCHER HEIGHTS,14,8,Richard Edwards Elementary School,ES,60632,1247,881,195,17,1188,24,7,3,0,1,There are 1247 students enrolled at EDWARDS.  70.6% are Low Income Students.  15.6% are Diverse Learners.  57.5% are Limited English Learners.,The largest demographic at EDWARDS is Hispanic.  This demographic makes up 95.3% of the student population.  The second greatest demographic is White at 1.9%.,Level 1,41.805542,-87.725856,POINT (-87.725856 41.805542),2,42.0,274
388,610019,Joshua D Kershaw Elementary School,60621,68,ENGLEWOOD,20,7,Joshua D Kershaw Elementary School,ES,60621,214,181,57,207,7,0,0,0,0,0,There are 214 students enrolled at KERSHAW.  84.6% are Low Income Students.  26.6% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at KERSHAW is Black.  This demographic makes up 96.7% of the student population.  The second greatest demographic is Hispanic at 3.3%.,Level 2+,41.776453,-87.640892,POINT (-87.640892 41.776453),2,31.0,274
389,610268,Arthur R Ashe Elementary School,60619,44,CHATHAM,8,6,Arthur R Ashe Elementary School,ES,60619,355,265,41,347,3,0,1,0,0,1,There are 355 students enrolled at ASHE.  74.6% are Low Income Students.  11.5% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at ASHE is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Other at 1.2%.,Level 2+,41.740184,-87.601174,POINT (-87.601174 41.740184),2,66.6,274
